source_family,period,title,source_url,index_url,index_page
nbs_cpi,2025-06,2025年6月份居民消费价格同比上涨0.1%,https://www.stats.gov.cn/sj/zxfb/202507/t20250709_1960370.html,https://www.stats.gov.cn/sj/zxfb/index_14.html,15
nbs_cpi,2025-07,2025年7月份居民消费价格同比持平,https://www.stats.gov.cn/sj/zxfb/202508/t20250809_1960635.html,https://www.stats.gov.cn/sj/zxfb/index_13.html,14
nbs_cpi,2025-08,2025年8月份居民消费价格同比下降0.4%环比持平,https://www.stats.gov.cn/sj/zxfb/202509/t20250910_1961112.html,https://www.stats.gov.cn/sj/zxfb/index_12.html,13
nbs_cpi,2025-09,2025年9月份居民消费价格同比下降0.3%环比上涨0.1%,https://www.stats.gov.cn/sj/zxfb/202510/t20251015_1961521.html,https://www.stats.gov.cn/sj/zxfb/index_11.html,12
nbs_cpi,2025-10,2025年10月份居民消费价格同比上涨0.2%,https://www.stats.gov.cn/sj/zxfb/202511/t20251109_1961826.html,https://www.stats.gov.cn/sj/zxfb/index_10.html,11
nbs_cpi,2025-11,2025年11月份居民消费价格同比上涨0.7%,https://www.stats.gov.cn/sj/zxfb/202512/t20251210_1962015.html,https://www.stats.gov.cn/sj/zxfb/index_9.html,10
nbs_cpi,2025-12,2025年12月份居民消费价格同比上涨0.8%,https://www.stats.gov.cn/sj/zxfb/202601/t20260109_1962273.html,https://www.stats.gov.cn/sj/zxfb/index_7.html,8
nbs_pmi,2021-08,2021年8月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901208.html,https://www.stats.gov.cn/sj/zxfb/index_66.html,67
nbs_pmi,2021-09,2021年9月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901233.html,https://www.stats.gov.cn/sj/zxfb/index_65.html,66
nbs_pmi,2021-10,2021年10月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901269.html,https://www.stats.gov.cn/sj/zxfb/index_64.html,65
nbs_pmi,2021-11,2021年11月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901291.html,https://www.stats.gov.cn/sj/zxfb/index_63.html,64
nbs_pmi,2021-12,2021年12月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901325.html,https://www.stats.gov.cn/sj/zxfb/index_61.html,62
nbs_pmi,2022-01,2022年1月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901362.html,https://www.stats.gov.cn/sj/zxfb/index_60.html,61
nbs_pmi,2022-02,2022年2月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901395.html,https://www.stats.gov.cn/sj/zxfb/index_59.html,60
nbs_pmi,2022-03,2022年3月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901418.html,https://www.stats.gov.cn/sj/zxfb/index_58.html,59
nbs_pmi,2022-04,2022年4月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901453.html,https://www.stats.gov.cn/sj/zxfb/index_57.html,58
nbs_pmi,2022-05,2022年5月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901479.html,https://www.stats.gov.cn/sj/zxfb/index_56.html,57
nbs_pmi,2022-06,2022年6月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901501.html,https://www.stats.gov.cn/sj/zxfb/index_55.html,56
nbs_pmi,2022-07,2022年7月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901539.html,https://www.stats.gov.cn/sj/zxfb/index_54.html,55
nbs_pmi,2022-08,2022年8月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901567.html,https://www.stats.gov.cn/sj/zxfb/index_53.html,54
nbs_pmi,2022-09,2022年9月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901601.html,https://www.stats.gov.cn/sj/zxfb/index_52.html,53
nbs_pmi,2022-10,2022年10月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901644.html,https://www.stats.gov.cn/sj/zxfb/index_50.html,51
nbs_pmi,2022-11,2022年11月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901666.html,https://www.stats.gov.cn/sj/zxfb/index_49.html,50
nbs_pmi,2022-12,2022年12月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901700.html,https://www.stats.gov.cn/sj/zxfb/index_48.html,49
nbs_pmi,2023-01,2023年1月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901737.html,https://www.stats.gov.cn/sj/zxfb/index_47.html,48
nbs_pmi,2023-02,2023年2月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202303/t20230301_1919045.html,https://www.stats.gov.cn/sj/zxfb/index_46.html,47
nbs_pmi,2023-03,2023年3月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202303/t20230331_1938271.html,https://www.stats.gov.cn/sj/zxfb/index_45.html,46
nbs_pmi,2023-04,2023年4月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202304/t20230429_1939136.html,https://www.stats.gov.cn/sj/zxfb/index_44.html,45
nbs_pmi,2023-05,2023年5月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202305/t20230531_1940267.html,https://www.stats.gov.cn/sj/zxfb/index_43.html,44
nbs_pmi,2023-06,2023年6月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202306/t20230630_1940935.html,https://www.stats.gov.cn/sj/zxfb/index_42.html,43
nbs_pmi,2023-07,2023年7月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202307/t20230731_1941624.html,https://www.stats.gov.cn/sj/zxfb/index_40.html,41
nbs_pmi,2023-08,2023年8月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202308/t20230831_1942429.html,https://www.stats.gov.cn/sj/zxfb/index_39.html,40
nbs_pmi,2023-09,2023年9月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202309/t20230928_1943291.html,https://www.stats.gov.cn/sj/zxfb/index_38.html,39
nbs_pmi,2023-10,2023年10月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202310/t20231031_1944037.html,https://www.stats.gov.cn/sj/zxfb/index_37.html,38
nbs_pmi,2023-11,2023年11月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202311/t20231130_1945018.html,https://www.stats.gov.cn/sj/zxfb/index_36.html,37
nbs_pmi,2023-12,2023年12月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202312/t20231229_1946102.html,https://www.stats.gov.cn/sj/zxfb/index_34.html,35
nbs_pmi,2024-01,2024年1月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202401/t20240131_1947009.html,https://www.stats.gov.cn/sj/zxfb/index_33.html,34
nbs_pmi,2024-02,2024年2月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202403/t20240318_1948006.html,https://www.stats.gov.cn/sj/zxfb/index_33.html,34
nbs_pmi,2024-03,2024年3月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202404/t20240411_1948446.html,https://www.stats.gov.cn/sj/zxfb/index_32.html,33
nbs_pmi,2024-04,2024年4月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202404/t20240430_1948787.html,https://www.stats.gov.cn/sj/zxfb/index_30.html,31
nbs_pmi,2024-05,2024年5月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202405/t20240531_1954176.html,https://www.stats.gov.cn/sj/zxfb/index_29.html,30
nbs_pmi,2024-06,2024年6月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202406/t20240630_1955251.html,https://www.stats.gov.cn/sj/zxfb/index_28.html,29
nbs_pmi,2024-07,2024年7月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202407/t20240731_1955901.html,https://www.stats.gov.cn/sj/zxfb/index_27.html,28
nbs_pmi,2024-08,2024年8月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202408/t20240831_1956161.html,https://www.stats.gov.cn/sj/zxfb/index_26.html,27
nbs_pmi,2024-09,2024年9月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202409/t20240930_1956798.html,https://www.stats.gov.cn/sj/zxfb/index_25.html,26
nbs_pmi,2024-10,2024年10月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202410/t20241031_1957214.html,https://www.stats.gov.cn/sj/zxfb/index_24.html,25
nbs_pmi,2024-11,2024年11月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202411/t20241130_1957624.html,https://www.stats.gov.cn/sj/zxfb/index_23.html,24
nbs_pmi,2024-12,2024年12月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202412/t20241231_1958118.html,https://www.stats.gov.cn/sj/zxfb/index_21.html,22
nbs_pmi,2025-01,2025年1月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202501/t20250127_1958493.html,https://www.stats.gov.cn/sj/zxfb/index_19.html,20
nbs_pmi,2025-02,2025年2月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,https://www.stats.gov.cn/sj/zxfb/index_19.html,20
nbs_pmi,2025-03,2025年3月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202503/t20250331_1959176.html,https://www.stats.gov.cn/sj/zxfb/index_18.html,19
nbs_pmi,2025-04,2025年4月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202504/t20250430_1959521.html,https://www.stats.gov.cn/sj/zxfb/index_16.html,17
nbs_pmi,2025-05,2025年5月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202505/t20250531_1959985.html,https://www.stats.gov.cn/sj/zxfb/index_15.html,16
nbs_pmi,2025-06,2025年6月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202506/t20250630_1960283.html,https://www.stats.gov.cn/sj/zxfb/index_14.html,15
nbs_pmi,2025-07,2025年7月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202507/t20250731_1960551.html,https://www.stats.gov.cn/sj/zxfb/index_13.html,14
nbs_pmi,2025-08,2025年8月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202508/t20250831_1960937.html,https://www.stats.gov.cn/sj/zxfb/index_12.html,13
nbs_pmi,2025-09,2025年9月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202509/t20250930_1961438.html,https://www.stats.gov.cn/sj/zxfb/index_11.html,12
nbs_pmi,2025-10,2025年10月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202510/t20251031_1961740.html,https://www.stats.gov.cn/sj/zxfb/index_10.html,11
nbs_pmi,2025-11,2025年11月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202511/t20251130_1961945.html,https://www.stats.gov.cn/sj/zxfb/index_9.html,10
nbs_pmi,2025-12,2025年12月中国采购经理指数运行情况,https://www.stats.gov.cn/sj/zxfb/202512/t20251231_1962218.html,https://www.stats.gov.cn/sj/zxfb/index_7.html,8
pbc_m2,2018-01,2018年1月金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/2d146cf183ff478b87eadfc421492f08/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-19.html,19
pbc_m2,2018-02,2018年2月金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/6c4d7eb51e044d8692eda435db7c8607/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-19.html,19
pbc_m2,2018-03,2018年一季度金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/872aa7e9309d457ebc320681dac0b60b/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-19.html,19
pbc_m2,2018-04,2018年4月金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/5b38d6d862a8427fb2fc3f26a32782eb/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-18.html,18
pbc_m2,2018-05,2018年5月金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/39c40d9801fe43baad09db4d64a3cc30/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-18.html,18
pbc_m2,2018-06,2018年上半年金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/cdd9152e7bd74c1aab063631da872b44/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-18.html,18
pbc_m2,2018-07,2018年7月金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/2d8fe4cbe89d4ac5b57580bf88d95bad/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-18.html,18
pbc_m2,2018-08,2018年8月金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/7d686194c5ac49f185ae51c92a1aa5d1/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-18.html,18
pbc_m2,2018-09,2018年前三季度金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/09b04ac75bfe45d38ade1e9b6bd317f6/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-17.html,17
pbc_m2,2018-10,2018年10月金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/a7a07c14c5f74fe5be63ee840998373e/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-17.html,17
pbc_m2,2018-11,2018年11月金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/4e38e25701764e6f93623ccd43e02824/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-17.html,17
pbc_m2,2018-12,2018年金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/370befa3ce2042dfbc414b74f3b397b7/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-17.html,17
pbc_m2,2019-01,2019年1月金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/7edf9df774a54075bbe1ee1a2668d2de/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-17.html,17
pbc_m2,2019-02,2019年2月金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/2e1a6b1acada49c1a209632913dd7372/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-16.html,16
pbc_m2,2019-03,2019年一季度金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/4818fd3dab79452b88397496fdd6798f/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-16.html,16
pbc_m2,2019-04,2019年4月金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/3c2f9ef3241c41d08397b3b59249a315/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-16.html,16
pbc_m2,2019-05,2019年5月金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/2edf6db10c484ffdb80a7ea24103f619/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-16.html,16
pbc_m2,2019-06,2019年上半年金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/36f1df21079a43a9aa55ed47470fee39/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-16.html,16
pbc_m2,2019-07,2019年7月金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/f1bf08eb3d234190b8f5bbfda7e849c0/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-15.html,15
pbc_m2,2019-08,2019年8月金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/65f03fdfd3e848079dc5744d3e350433/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-15.html,15
pbc_m2,2019-09,2019年前三季度金融统计数据报告,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/82d281896ed54b3f8df03a039330b997/index.html,https://www.pbc.gov.cn/diaochatongjisi/116219/116225/11871-15.html,15
